2021-12-22 07:47:21;125.76;323.51$;-3.86
2021-12-22 10:32:39;122.81;315.92$;-7.59
2021-12-22 15:39:14;123.49;317.67$;1.75
2021-12-22 19:46:20;120.54;310.08$;-7.59
2021-12-23 17:18:14;121.2;311.78$;1.7
2021-12-23 19:52:52;123.8;318.47$;6.69
2021-12-23 22:11:51;122.54;315.22$;-3.24
2021-12-24 03:19:32;122.08;314.04$;-1.18
2021-12-24 11:34:32;123.28;317.13$;3.09
2021-12-25 07:02:07;114.63;294.88$;-22.25
2021-12-25 09:36:29;114.89;295.55$;0.67
2021-12-25 14:31:04;116.28;299.12$;3.58
2021-12-26 04:05:51;113.45;291.84$;-7.28
2021-12-26 10:46:26;111.57;287.01$;-4.84
2021-12-27 04:21:46;115.09;296.06$;9.05
2021-12-27 12:36:13;117.07;301.15$;5.09
2021-12-27 15:04:52;117.99;303.52$;2.37
2021-12-27 22:30:38;117.18;301.44$;-2.08
2021-12-28 05:14:59;110.9;285.28$;-16.15
2021-12-28 12:30:31;116.09;298.63$;13.35
2021-12-28 13:46:55;116.48;299.64$;1
